db_id	quality	adom_id	substrate	smiles	module	nrps_prot_id	adom_protein_start	adom_protein_end	adom_nucleotide_start_end_strand	locus_tag	genomic_id	Mibig_id	neighbours	taxid	lineage
ADD1717	gold	natI_AMP-binding.1	anthanillic acid	C1=CC=C(C(=C1)C(=O)O)N	1	BBD17766.1	8.0	402.0	(30794, 31976, '(-)')	natI	LC375136	BGC0001919	[]	67339	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces orinoci'}
ADD1718	gold	DMH18_08080_AMP-binding.1	4-hydroxyphenylglycine	C1=CC(=CC=C1[C@@H](C(=O)O)N)O	1	RSO11553.1	466.0	862.0	(91516, 92704, '(-)')	DMH18_08080	QHJP01000004	BGC0002637	['DMH18_08080_Thioesterase.1', 'DMH18_08080_X.1', 'DMH18_08080_PCP.1', 'DMH18_08080_Cglyc.1', 'DMH18_08080_NRPS-COM_Nterm.1']	2203211	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. WAC 06783'}
ADD1719	gold	DMH18_08085_AMP-binding.1	4-hydroxyphenylglycine	C1=CC(=CC=C1[C@@H](C(=O)O)N)O	1	RSO11554.1	463.0	853.0	(106462, 107632, '(-)')	DMH18_08085	QHJP01000004	BGC0002637	['DMH18_08085_NRPS-COM_Cterm.1', 'DMH18_08085_nMT.1', 'DMH18_08085_TIGR01720.1', 'DMH18_08085_Epimerization.1', 'DMH18_08085_PCP.1', 'DMH18_08085_Cglyc.1', 'DMH18_08085_NRPS-COM_Nterm.1']	2203211	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. WAC 06783'}
ADD1720	gold	DMH18_08085_AMP-binding.2	4-hydroxyphenylglycine	C1=CC(=CC=C1[C@@H](C(=O)O)N)O	2	RSO11554.1	1989.0	2389.0	(101854, 103054, '(-)')	DMH18_08085	QHJP01000004	BGC0002637	['DMH18_08085_TIGR01720.2', 'DMH18_08085_Epimerization.2', 'DMH18_08085_PCP.2', 'DMH18_08085_Cglyc.2']	2203211	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. WAC 06783'}
ADD1721	gold	DMH18_08085_AMP-binding.3	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	3	RSO11554.1	3528.0	3926.0	(97243, 98437, '(-)')	DMH18_08085	QHJP01000004	BGC0002637	['DMH18_08085_Epimerization.3', 'DMH18_08085_PCP.3', 'DMH18_08085_Cglyc.3']	2203211	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. WAC 06783'}
ADD1722	gold	DMH18_08090_AMP-binding.1	4-hydroxyphenylglycine	C1=CC(=CC=C1[C@@H](C(=O)O)N)O	1	RSO11555.1	468.0	867.0	(111123, 112320, '(-)')	DMH18_08090	QHJP01000004	BGC0002637	['DMH18_08090_NRPS-COM_Cterm.1', 'DMH18_08090_TIGR01720.1', 'DMH18_08090_Epimerization.1', 'DMH18_08090_PCP.1', 'DMH18_08090_Cglyc.1', 'DMH18_08090_NRPS-COM_Nterm.1']	2203211	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. WAC 06783'}
ADD1723	gold	DMH18_08095_AMP-binding.1	4-hydroxyphenylglycine	C1=CC(=CC=C1[C@@H](C(=O)O)N)O	1	RSO11556.1	467.0	873.0	(120485, 121703, '(-)')	DMH18_08095	QHJP01000004	BGC0002637	['DMH18_08095_NRPS-COM_Cterm.1', 'DMH18_08095_TIGR01720.1', 'DMH18_08095_Cglyc.1', 'DMH18_08095_Epimerization.1', 'DMH18_08095_PCP.1', 'DMH18_08095_Condensation_Starter.1']	2203211	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. WAC 06783'}
ADD1724	gold	DMH18_08095_AMP-binding.2	tryptophan	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N	2	RSO11556.1	2034.0	2441.0	(115781, 117002, '(-)')	DMH18_08095	QHJP01000004	BGC0002637	['DMH18_08095_Epimerization.2', 'DMH18_08095_PCP.2']	2203211	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. WAC 06783'}
ADD1725	gold	yruck0001_11740_AMP-binding.1	cysteine	C([C@@H](C(=O)O)N)S	1	EEP98516.1	532.0	926.0	(10374, 11556, '(-)')	yruck0001_11740	ACCC01000028	BGC0002091	['yruck0001_11740_PCP.1', 'yruck0001_11740_Heterocyclization.1']	527005	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Yersiniaceae', 'genus': 'Yersinia', 'species': 'Yersinia ruckeri'}
ADD1726	gold	Tfu_1865_AMP-binding.1	N5-hydroxyornithine	C(C[C@@H](C(=O)O)N)CNO	1	AAZ55898.1	469.0	879.0	(2174121, 2175351, '(-)')	Tfu_1865	CP000088	BGC0000359	['Tfu_1865_Thioesterase.1', 'Tfu_1865_PCP.1', 'Tfu_1865_Condensation_DCL.1']	269800	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Streptosporangiales', 'family': 'Nocardiopsaceae', 'genus': 'Thermobifida', 'species': 'Thermobifida fusca'}
ADD1727	gold	Tfu_1866_AMP-binding.1	serine	C([C@@H](C(=O)O)N)O	1	AAZ55899.1	459.0	862.0	(2177421, 2178630, '(-)')	Tfu_1866	CP000088	BGC0000359	['Tfu_1866_PCP.1', 'Tfu_1866_Condensation_DCL.1']	269800	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Streptosporangiales', 'family': 'Nocardiopsaceae', 'genus': 'Thermobifida', 'species': 'Thermobifida fusca'}
ADD1728	gold	Tfu_1867_AMP-binding.1	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	1	AAZ55900.1	461.0	859.0	(2188316, 2189510, '(-)')	Tfu_1867	CP000088	BGC0000359	['Tfu_1867_Condensation_LCL.1', 'Tfu_1867_Condensation_DCL.1', 'Tfu_1867_TIGR01720.1', 'Tfu_1867_Epimerization.1', 'Tfu_1867_PCP.1', 'Tfu_1867_Condensation_Starter.1']	269800	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Streptosporangiales', 'family': 'Nocardiopsaceae', 'genus': 'Thermobifida', 'species': 'Thermobifida fusca'}
ADD1729	gold	Tfu_1867_AMP-binding.2	glycine	NCC(=O)O	2	AAZ55900.1	1987.0	2375.0	(2183768, 2184932, '(-)')	Tfu_1867	CP000088	BGC0000359	['Tfu_1867_PCP.2']	269800	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Streptosporangiales', 'family': 'Nocardiopsaceae', 'genus': 'Thermobifida', 'species': 'Thermobifida fusca'}
ADD1730	gold	Tfu_1867_AMP-binding.3	glycine	NCC(=O)O	3	AAZ55900.1	3033.0	3421.0	(2180630, 2181794, '(-)')	Tfu_1867	CP000088	BGC0000359	['Tfu_1867_PCP.3']	269800	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Streptosporangiales', 'family': 'Nocardiopsaceae', 'genus': 'Thermobifida', 'species': 'Thermobifida fusca'}
ADD1731	gold	Tfu_1871_AMP-binding.1	2,3-dihydroxybenzoic acid	C1=CC(=C(C(=C1)O)O)C(=O)O	1	AAZ55904.1	33.0	441.0	(2193499, 2194723, '(-)')	Tfu_1871	CP000088	BGC0000359	[]	269800	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Streptosporangiales', 'family': 'Nocardiopsaceae', 'genus': 'Thermobifida', 'species': 'Thermobifida fusca'}
ADD1732	gold	ADN43685.1_AMP-binding.1	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	1	ADN43685.1	3184.0	3598.0	(17168, 18410, '(+)')	ADN43685.1	HM243222	BGC0001136	['ADN43685.1_cMT.1', 'ADN43685.1_Condensation_LCL.1', 'ADN43685.1_PP-binding.1', 'ADN43685.1_TD.1']	176275	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Sordariomycetes', 'order': 'Hypocreales', 'family': 'Cordycipitaceae', 'genus': 'Beauveria', 'species': 'Beauveria bassiana'}
ADD1733	gold	J5226_16945_AMP-binding.1	alanine	C[C@@H](C(=O)O)N	1	QWP75305.1	60.0	454.0	(3930248, 3931430, '(-)')	J5226_16945	CP072597	BGC0002126	['J5226_16945_Condensation_LCL.2', 'J5226_16945_Condensation_Dual.1', 'J5226_16945_Condensation_LCL.1', 'J5226_16945_PCP.1']	2820808	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Xanthomonadales', 'family': 'Xanthomonadaceae', 'genus': 'Lysobacter', 'species': 'Lysobacter sp. K5869'}
ADD1734	gold	J5226_16945_AMP-binding.2	leucine	CC(C)C[C@@H](C(=O)O)N	2	QWP75305.1	1117.0	1514.0	(3927068, 3928259, '(-)')	J5226_16945	CP072597	BGC0002126	['J5226_16945_Condensation_Dual.2', 'J5226_16945_PCP.2']	2820808	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Xanthomonadales', 'family': 'Xanthomonadaceae', 'genus': 'Lysobacter', 'species': 'Lysobacter sp. K5869'}
ADD1735	gold	J5226_16945_AMP-binding.3	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	3	QWP75305.1	2195.0	2598.0	(3923816, 3925025, '(-)')	J5226_16945	CP072597	BGC0002126	['J5226_16945_Condensation_Dual.3', 'J5226_16945_Condensation_LCL.3', 'J5226_16945_PCP.3']	2820808	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Xanthomonadales', 'family': 'Xanthomonadaceae', 'genus': 'Lysobacter', 'species': 'Lysobacter sp. K5869'}
ADD1736	gold	J5226_16945_AMP-binding.4	asparagine	C([C@@H](C(=O)O)N)C(=O)N	4	QWP75305.1	3280.0	3689.0	(3920543, 3921770, '(-)')	J5226_16945	CP072597	BGC0002126	['J5226_16945_PCP.4']	2820808	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Xanthomonadales', 'family': 'Xanthomonadaceae', 'genus': 'Lysobacter', 'species': 'Lysobacter sp. K5869'}
ADD1737	gold	J5226_16945_AMP-binding.5	asparagine	C([C@@H](C(=O)O)N)C(=O)N	5	QWP75305.1	4795.0	5205.0	(3915995, 3917225, '(-)')	J5226_16945	CP072597	BGC0002126	['J5226_16945_PCP.5']	2820808	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Xanthomonadales', 'family': 'Xanthomonadaceae', 'genus': 'Lysobacter', 'species': 'Lysobacter sp. K5869'}
ADD1738	gold	J5226_16945_AMP-binding.6	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	6	QWP75305.1	5892.0	6291.0	(3912737, 3913934, '(-)')	J5226_16945	CP072597	BGC0002126	['J5226_16945_PCP.6']	2820808	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Xanthomonadales', 'family': 'Xanthomonadaceae', 'genus': 'Lysobacter', 'species': 'Lysobacter sp. K5869'}
ADD1739	gold	J5226_16940_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	QWP75304.1	513.0	911.0	(3909405, 3910599, '(-)')	J5226_16940	CP072597	BGC0002126	['J5226_16940_Thioesterase.1', 'J5226_16940_PCP.1', 'J5226_16940_Condensation_LCL.1']	2820808	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Xanthomonadales', 'family': 'Xanthomonadaceae', 'genus': 'Lysobacter', 'species': 'Lysobacter sp. K5869'}
ADD1740	gold	J5226_16940_AMP-binding.2	isoleucine	CC[C@H](C)[C@@H](C(=O)O)N	2	QWP75304.1	1574.0	1981.0	(3906195, 3907416, '(-)')	J5226_16940	CP072597	BGC0002126	['J5226_16940_PCP.2', 'J5226_16940_Condensation_LCL.2']	2820808	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Xanthomonadales', 'family': 'Xanthomonadaceae', 'genus': 'Lysobacter', 'species': 'Lysobacter sp. K5869'}
ADD1741	gold	A4V12_31645_AMP-binding.1	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	1	OAL11435.1	514.0	897.0	(230560, 231709, '(+)')	A4V12_31645	LWBU01000384	BGC0001570	['A4V12_31645_Condensation_LCL.1', 'A4V12_31645_PCP.1']	68570	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces noursei'}
ADD1742	gold	A4V12_31650_AMP-binding.1	phenylalanine	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	1	OAL11436.1	43.0	449.0	(232506, 233724, '(+)')	A4V12_31650	LWBU01000384	BGC0001570	['A4V12_31650_PCP.1']	68570	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces noursei'}
ADD1743	gold	A4V12_31655_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	OAL11475.1	41.0	430.0	(234439, 235606, '(+)')	A4V12_31655	LWBU01000384	BGC0001570	['A4V12_31655_PCP.1']	68570	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces noursei'}
ADD1744	gold	mchB_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	APZ78691.1	510.0	914.0	(14205, 15417, '(+)')	mchB	KX622588	BGC0001418	['mchB_Condensation_LCL.1', 'mchB_nMT.1', 'mchB_PCP.1', 'mchB_Epimerization.1', 'mchB_TIGR01720.1']	394096	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Archangiaceae', 'genus': 'Hyalangium', 'species': 'Hyalangium minutum'}
ADD1745	gold	mchB_AMP-binding.2	alanine	C[C@@H](C(=O)O)N	2	APZ78691.1	2009.0	2399.0	(18702, 19872, '(+)')	mchB	KX622588	BGC0001418	['mchB_Condensation_LCL.2', 'mchB_PCP.2']	394096	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Archangiaceae', 'genus': 'Hyalangium', 'species': 'Hyalangium minutum'}
ADD1746	gold	mchC_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	APZ78692.1	469.0	859.0	(23266, 24436, '(+)')	mchC	KX622588	BGC0001418	['mchC_NRPS-COM_Nterm.1', 'mchC_Condensation_DCL.1', 'mchC_PCP.1', 'mchC_Condensation_LCL.1', 'mchC_Thioesterase.1']	394096	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Archangiaceae', 'genus': 'Hyalangium', 'species': 'Hyalangium minutum'}
ADD1747	gold	mchC_AMP-binding.2	alanine	C[C@@H](C(=O)O)N	2	APZ78692.1	1508.0	1903.0	(26383, 27568, '(+)')	mchC	KX622588	BGC0001418	['mchC_PCP.2', 'mchC_Condensation_LCL.2']	394096	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Archangiaceae', 'genus': 'Hyalangium', 'species': 'Hyalangium minutum'}
ADD1748	gold	mchC_AMP-binding.3	glutamine	C(CC(=O)N)[C@@H](C(=O)O)N	3	APZ78692.1	2553.0	2943.0	(29518, 30688, '(+)')	mchC	KX622588	BGC0001418	['mchC_PCP.3', 'mchC_Condensation_LCL.3']	394096	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Archangiaceae', 'genus': 'Hyalangium', 'species': 'Hyalangium minutum'}
ADD1749	gold	B110_RS0125720_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	WP_080679150.1	473.0	857.0	(211678, 212830, '(-)')	B110_RS0125720	NZ_KI911494	BGC0001228	['B110_RS0125720_Cglyc.1', 'B110_RS0125720_Epimerization.1', 'B110_RS0125720_PCP.1', 'B110_RS0125720_Condensation_Starter.1']	1137255	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Micromonosporales', 'family': 'Micromonosporaceae', 'genus': 'Salinispora', 'species': 'Salinispora arenicola'}
ADD1750	gold	B110_RS0125720_AMP-binding.2	alanine	C[C@@H](C(=O)O)N	2	WP_080679150.1	2007.0	2387.0	(207088, 208228, '(-)')	B110_RS0125720	NZ_KI911494	BGC0001228	['B110_RS0125720_PCP.2']	1137255	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Micromonosporales', 'family': 'Micromonosporaceae', 'genus': 'Salinispora', 'species': 'Salinispora arenicola'}
ADD1751	gold	B110_RS0125715_AMP-binding.1	cysteine	C([C@@H](C(=O)O)N)S	1	WP_028678148.1	484.0	890.0	(203836, 205054, '(-)')	B110_RS0125715	NZ_KI911494	BGC0001228	['B110_RS0125715_Thioesterase.1', 'B110_RS0125715_PCP.1', 'B110_RS0125715_nMT.1', 'B110_RS0125715_Condensation_LCL.1']	1137255	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Micromonosporales', 'family': 'Micromonosporaceae', 'genus': 'Salinispora', 'species': 'Salinispora arenicola'}
ADD1752	gold	B110_RS0125715_AMP-binding.2	Norcoronamic acid	C[C@H]1C[C@]1(C(=O)O)N	2	WP_028678148.1	1924.0	2307.0	(199585, 200734, '(-)')	B110_RS0125715	NZ_KI911494	BGC0001228	['B110_RS0125715_PCP.2', 'B110_RS0125715_nMT.2', 'B110_RS0125715_Condensation_LCL.2']	1137255	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Micromonosporales', 'family': 'Micromonosporaceae', 'genus': 'Salinispora', 'species': 'Salinispora arenicola'}
ADD1753	gold	nrpS_AMP-binding.1	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	1	AFP87549.1	272.0	673.0	(816, 2019, '(+)')	nrpS	JX424818	BGC0001135	['nrpS_PCP.1', 'nrpS_Condensation_Dual.1', 'nrpS_Condensation_LCL.1', 'nrpS_Condensation_LCL.2']	290110	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Xenorhabdus', 'species': 'Xenorhabdus budapestensis'}
ADD1754	gold	nrpS_AMP-binding.2	leucine	CC(C)C[C@@H](C(=O)O)N	2	AFP87549.1	1354.0	1749.0	(4062, 5247, '(+)')	nrpS	JX424818	BGC0001135	['nrpS_PCP.2', 'nrpS_Condensation_Dual.2']	290110	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Xenorhabdus', 'species': 'Xenorhabdus budapestensis'}
ADD1755	gold	nrpS_AMP-binding.3	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	3	AFP87549.1	2416.0	2817.0	(7248, 8451, '(+)')	nrpS	JX424818	BGC0001135	['nrpS_PCP.3', 'nrpS_Condensation_Dual.3']	290110	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Xenorhabdus', 'species': 'Xenorhabdus budapestensis'}
ADD1756	gold	nrpS_AMP-binding.4	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	4	AFP87549.1	3498.0	3899.0	(10494, 11697, '(+)')	nrpS	JX424818	BGC0001135	['nrpS_PCP.4']	290110	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Xenorhabdus', 'species': 'Xenorhabdus budapestensis'}
ADD1757	gold	nrpS_AMP-binding.5	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	5	AFP87549.1	4581.0	4982.0	(13743, 14946, '(+)')	nrpS	JX424818	BGC0001135	['nrpS_PCP.5']	290110	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Xenorhabdus', 'species': 'Xenorhabdus budapestensis'}
ADD1758	silver	BGRAMDRAFT_RS22640_AMP-binding.1	graminine	O=NN(O)CCC[C@H](N)(C(=O)O	1	BGRAMDRAFT_RS22640	538.0	990.0	(113420, 114776, '(-)')	BGRAMDRAFT_RS22640	NZ_ABLD01000016	BGC0001999		396598	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Burkholderiaceae', 'genus': 'Paraburkholderia', 'species': 'Paraburkholderia graminis'}
ADD1759	gold	BGRAMDRAFT_RS22645_AMP-binding.1	aspartic acid	C([C@@H](C(=O)O)N)C(=O)O	1	WP_006051170.1	20.0	453.0	(132086, 133385, '(-)')	BGRAMDRAFT_RS22645	NZ_ABLD01000016	BGC0001999	['BGRAMDRAFT_RS22645_TIGR01720.1', 'BGRAMDRAFT_RS22645_Epimerization.1', 'BGRAMDRAFT_RS22645_Condensation_LCL.1', 'BGRAMDRAFT_RS22645_Condensation_DCL.1', 'BGRAMDRAFT_RS22645_PCP.1']	396598	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Burkholderiaceae', 'genus': 'Paraburkholderia', 'species': 'Paraburkholderia graminis'}
ADD1760	gold	BGRAMDRAFT_RS22645_AMP-binding.2	threonine	C[C@H]([C@@H](C(=O)O)N)O	2	WP_006051170.1	1218.0	1623.0	(128576, 129791, '(-)')	BGRAMDRAFT_RS22645	NZ_ABLD01000016	BGC0001999	['BGRAMDRAFT_RS22645_Condensation_DCL.2', 'BGRAMDRAFT_RS22645_PCP.2']	396598	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Burkholderiaceae', 'genus': 'Paraburkholderia', 'species': 'Paraburkholderia graminis'}
ADD1761	gold	BGRAMDRAFT_RS22645_AMP-binding.3	threonine	C[C@H]([C@@H](C(=O)O)N)O	3	WP_006051170.1	2344.0	2749.0	(125198, 126413, '(-)')	BGRAMDRAFT_RS22645	NZ_ABLD01000016	BGC0001999	['BGRAMDRAFT_RS22645_Condensation_DCL.3', 'BGRAMDRAFT_RS22645_PCP.3']	396598	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Burkholderiaceae', 'genus': 'Paraburkholderia', 'species': 'Paraburkholderia graminis'}
ADD1762	gold	BGRAMDRAFT_RS22645_AMP-binding.4	graminine	O=NN(O)CCC[C@H](N)(C(=O)O	4	WP_006051170.1	3426.0	3827.0	(121964, 123167, '(-)')	BGRAMDRAFT_RS22645	NZ_ABLD01000016	BGC0001999	['BGRAMDRAFT_RS22645_PCP.4']	396598	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Burkholderiaceae', 'genus': 'Paraburkholderia', 'species': 'Paraburkholderia graminis'}
ADD1763	gold	BGRAMDRAFT_RS22645_AMP-binding.5	glycine	NCC(=O)O	5	WP_006051170.1	4967.0	5363.0	(117356, 118544, '(-)')	BGRAMDRAFT_RS22645	NZ_ABLD01000016	BGC0001999	['BGRAMDRAFT_RS22645_PCP.5']	396598	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Burkholderiaceae', 'genus': 'Paraburkholderia', 'species': 'Paraburkholderia graminis'}
ADD1764	gold	HTS1_AMP-binding.1	proline	C1C[C@H](NC1)C(=O)O	1	AGQ43600.1	218.0	617.0	(654, 1851, '(+)')	HTS1	KC862269	BGC0001166	['HTS1_PP-binding.1', 'HTS1_Epimerization.1', 'HTS1_Condensation_DCL.1', 'HTS1_PCP.1', 'HTS1_Condensation_DCL.4']	378183	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Dothideomycetes', 'order': 'Pleosporales', 'family': 'Pleosporaceae', 'genus': 'Alternaria', 'species': 'Alternaria jesenskae'}
ADD1765	gold	HTS1_AMP-binding.2	alanine	C[C@@H](C(=O)O)N	2	AGQ43600.1	1826.0	2232.0	(5478, 6696, '(+)')	HTS1	KC862269	BGC0001166	['HTS1_Condensation_DCL.2', 'HTS1_PCP.2']	378183	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Dothideomycetes', 'order': 'Pleosporales', 'family': 'Pleosporaceae', 'genus': 'Alternaria', 'species': 'Alternaria jesenskae'}
